prerequisite_code,course_code
SOCB42H3,SOCD13H3
SOCB43H3,SOCD13H3
SOCB47H3,SOCD13H3
SOCB50H3,SOCD13H3
SOCB51H3,SOCD13H3
SOCB05H3,SOCD15H3
SOCB30H3,SOCD15H3
SOCB42H3,SOCD15H3
SOCB43H3,SOCD15H3
SOCB47H3,SOCD15H3
SOCB60H3,SOCD15H3
IDSB11H3,SOCD15H3
SOCB05H3,SOCD18H3
SOCB47H3,SOCD18H3
SOCC61H3,SOCD18H3
SOCB05H3,SOCD20H3
GASA01H3,SOCD20H3
GASA02H3,SOCD20H3
IDSB11H3,SOCD20H3
SOCB05H3,SOCD21H3
SOCB30H3,SOCD21H3
SOCB42H3,SOCD21H3
SOCB43H3,SOCD21H3
SOCB47H3,SOCD21H3
SOCC39H3,SOCD21H3
SOCB60H3,SOCD21H3
ASFB01H3,SOCD21H3
SOCB05H3,SOCD25H3
SOCB30H3,SOCD25H3
SOCB42H3,SOCD25H3
SOCB43H3,SOCD25H3
SOCB47H3,SOCD25H3
SOCB05H3,SOCD30Y3
SOCB30H3,SOCD30Y3
SOCB42H3,SOCD30Y3
SOCB43H3,SOCD30Y3
SOCB47H3,SOCD30Y3
SOCC39H3,SOCD30Y3
SOCB60H3,SOCD30Y3
SOCB05H3,SOCD32Y3
SOCB35H3,SOCD32Y3
SOCB30H3,SOCD32Y3
SOCB42H3,SOCD32Y3
SOCB43H3,SOCD32Y3
SOCB47H3,SOCD32Y3
SOCA05H3,SOCD40H3
SOCA03Y3,SOCD40H3
SOCA01H3,SOCD40H3
SOCA02H3,SOCD40H3
SOCB35H3,SOCD40H3
SOCB06H3,SOCD40H3
SOCB05H3,SOCD40H3
SOCB40H3,SOCD40H3
SOCB41H3,SOCD40H3
SOCB42H3,SOCD40H3
SOCB43H3,SOCD40H3
SOCA05H3,SOCD41H3
SOCA03Y3,SOCD41H3
SOCA01H3,SOCD41H3
SOCA02H3,SOCD41H3
SOCB35H3,SOCD41H3
SOCB06H3,SOCD41H3
SOCB05H3,SOCD41H3
SOCB40H3,SOCD41H3
SOCB41H3,SOCD41H3
SOCB42H3,SOCD41H3
SOCB43H3,SOCD41H3
SOCB05H3,SOCD42H3
SOCB30H3,SOCD42H3
SOCB42H3,SOCD42H3
SOCB43H3,SOCD42H3
SOCB47H3,SOCD42H3
SOCB05H3,SOCD44H3
SOCB30H3,SOCD44H3
SOCB42H3,SOCD44H3
SOCB43H3,SOCD44H3
SOCB47H3,SOCD44H3
SOCA05H3,SOCD50H3
SOCA03Y3,SOCD50H3
SOCA01H3,SOCD50H3
SOCA02H3,SOCD50H3
SOCB05H3,SOCD50H3
SOCB35H3,SOCD50H3
SOCB06H3,SOCD50H3
SOCC23H3,SOCD50H3
SOCC31H3,SOCD50H3
SOCB05H3,SOCD51H3
SOCB30H3,SOCD51H3
SOCB42H3,SOCD51H3
SOCB43H3,SOCD51H3
SOCB44H3,SOCD51H3
SOCB47H3,SOCD51H3
SOCB58H3,SOCD51H3
SOCB58H3,SOCD51H3
SOCB05H3,SOCD52H3
SOCB30H3,SOCD52H3
SOCB42H3,SOCD52H3
SOCB43H3,SOCD52H3
SOCB47H3,SOCD52H3
SOCB44H3,SOCD52H3
SOCB58H3,SOCD52H3
SOCB58H3,SOCD52H3
CSCA08H3,STAA57H3
STAB22H3,STAB27H3
STAB23H3,STAB27H3
ACTB40H3,STAB41H3
MGFB10H3,STAB41H3
MATA22H3,STAB52H3
MATA37H3,STAB52H3
MATA22H3,STAB53H3
MATA23H3,STAB53H3
MATA35H3,STAB53H3
MATA36H3,STAB53H3
MATA37H3,STAB53H3
STAB52H3,STAB57H3
STAB53H3,STAB57H3
STAB27H3,STAC32H3
MGEB12H3,STAC32H3
PSYC08H3,STAC32H3
STAB57H3,STAC33H3
STAB57H3,STAC50H3
STAC53H3,STAC50H3
STAC67H3,STAC51H3
STAB27H3,STAC53H3
MGEB12H3,STAC53H3
PSYC08H3,STAC53H3
STAB57H3,STAC58H3
STAC62H3,STAC58H3
MATB41H3,STAC62H3
STAB52H3,STAC62H3
STAC62H3,STAC63H3
STAB57H3,STAC67H3
STAB41H3,STAC70H3
MGFC30H3,STAC70H3
MGTC71H3,STAC70H3
STAC62H3,STAC70H3
STAC32H3,STAD29H3
STAC67H3,STAD37H3
STAC62H3,STAD57H3
STAC67H3,STAD57H3
CSCC11H3,STAD68H3
STAC58H3,STAD68H3
STAC67H3,STAD68H3
STAC70H3,STAD70H3
STAD37H3,STAD70H3
STAB57H3,STAD78H3
STAC62H3,STAD78H3
STAC58H3,STAD80H3
STAC67H3,STAD80H3
CSCC11H3,STAD80H3
STAC50H3,STAD81H3
STAC58H3,STAD81H3
STAC67H3,STAD81H3
THRA10H3,THRA11H3
VPDA10H3,THRA11H3
THRA11H3,THRB30H3
VPDA11H3,THRB30H3
THRA11H3,THRB31H3
VPDA11H3,THRB31H3
THRA11H3,THRB32H3
VPDA11H3,THRB32H3
THRA10H3,THRB41H3
THRA10H3,THRC21H3
THRB20H3,THRC21H3
THRB21H3,THRC21H3
THRB22H3,THRC21H3
THRA10H3,THRC24H3
THRA11H3,THRC24H3
THRA10H3,THRC30H3
VPDA10H3,THRC30H3
THRA10H3,THRC40H3
VPDA10H3,THRC40H3
THRA10H3,THRC41H3
VPDA10H3,THRC41H3
THRA10H3,THRC44H3
THRA11H3,THRC44H3
THRB30H3,THRC50H3
THRB31H3,THRC50H3
THRB32H3,THRC50H3
THRB55H3,THRC55H3
THRB56H3,THRC56H3
THRA10H3,THRD30H3
VPDA10H3,THRD30H3
THRA11H3,THRD30H3
VPDA11H3,THRD30H3
THRB30H3,THRD31H3
THRB31H3,THRD31H3
THRB32H3,THRD31H3
THRC55H3,THRD55H3
THRC56H3,THRD56H3
VPAA10H3,VPAA12H3
VPAA10H3,VPAB10H3
VPAA12H3,VPAB10H3
VPAA10H3,VPAB13H3
VPAA10H3,VPAB16H3
VPAA12H3,VPAB16H3
VPAA12H3,VPAB17H3
VPAB16H3,VPAB17H3
VPAA10H3,VPAB18H3
VPAA12H3,VPAB18H3
VPAB13H3,VPAC13H3
VPAB16H3,VPAC13H3
VPAA10H3,VPAC15H3
VPAA12H3,VPAC15H3
SOCB58H3,VPAC15H3
VPAA10H3,VPAC16H3
VPAA12H3,VPAC16H3
VPAB16H3,VPAC16H3
VPAA10H3,VPAC17H3
VPAA12H3,VPAC17H3
VPAA12H3,VPAC18H3
VPAB13H3,VPAC18H3
VPAB16H3,VPAC18H3
VPAA10H3,VPAC21H3
VPAA12H3,VPAC21H3
VPAB16H3,VPAC21H3
VPAA10H3,VPAC22H3
VPAA12H3,VPAC22H3
VPAB16H3,VPAC22H3
VPAC13H3,VPAD12H3
VPHA46H3,VPHB39H3
ACMA01H3,VPHB39H3
VPHA46H3,VPHB40H3
VPHA46H3,VPHB50H3
ACMA01H3,VPHB50H3
AFSA01H3,VPHB50H3
VPHA46H3,VPHB53H3
VPHA46H3,VPHB58H3
VPHA46H3,VPHB59H3
VPHB39H3,VPHB59H3
VPHA46H3,VPHB63H3
VPHA46H3,VPHB64H3
VPHA46H3,VPHB68H3
ACMA01H3,VPHB73H3
VPHA46H3,VPHB73H3
GASA01H3,VPHB73H3
VPHA46H3,VPHB74H3
ACMA01H3,VPHB77H3
VPHA46H3,VPHB77H3
GASA01H3,VPHB77H3
VPHA46H3,VPHB78H3
VPHA46H3,VPHB79H3
VPHB53H3,VPHC41H3
VPHB53H3,VPHC42H3
VPHA46H3,VPHC49H3
VPHB39H3,VPHC49H3
VPHA46H3,VPHC52H3
VPHA46H3,VPHC63H3
VPHB63H3,VPHC63H3
VPHB64H3,VPHC63H3
VPHB74H3,VPHC63H3
VPHB58H3,VPHC68H3
VPHB59H3,VPHC68H3
VPHA46H3,VPHC72H3
VPHB39H3,VPHC72H3
VPHB39H3,VPHC74H3
VPHB73H3,VPHC74H3
HISB58H3,VPHC74H3
GASB31H3,VPHC74H3
GASB33H3,VPHC74H3
GASB35H3,VPHC74H3
VPHB39H3,VPHC75H3
VPSA62H3,VPSB01H3
VPSA63H3,VPSB01H3
VPSA62H3,VPSB02H3
VPSA63H3,VPSB02H3
VPSA62H3,VPSB58H3
VPSA63H3,VPSB58H3
VPSA63H3,VPSB59H3
VPSA62H3,VPSB61H3
VPSA63H3,VPSB61H3
VPSB61H3,VPSB62H3
VPSB56H3,VPSB67H3
VPSA62H3,VPSB70H3
VPSA63H3,VPSB70H3
VPSA62H3,VPSB71H3
VPSA63H3,VPSB71H3
VPSA62H3,VPSB73H3
VPSA63H3,VPSB73H3
VPSA62H3,VPSB74H3
VPSA63H3,VPSB74H3
VPSB70H3,VPSB74H3
VPSB67H3,VPSB75H3
VPSB58H3,VPSB76H3
VPSA62H3,VPSB77H3
VPSA63H3,VPSB77H3
VPSB56H3,VPSB80H3
VPSA62H3,VPSB85H3
VPSA63H3,VPSB85H3
VPSA62H3,VPSB86H3
VPSA63H3,VPSB86H3
VPSB59H3,VPSB86H3
VPSA62H3,VPSB88H3
VPSA63H3,VPSB88H3
VPSA62H3,VPSB89H3
VPSA63H3,VPSB89H3
VPSB56H3,VPSB89H3
VPSB89H3,VPSB90H3
VPHA46H3,VPSC04H3
VPSB77H3,VPSC04H3
THRA11H3,VPSC04H3
VPDA11H3,VPSC04H3
VPDA15H3,VPSC04H3
VPHA46H3,VPSC51H3
VPSB73H3,VPSC51H3
VPHA46H3,VPSC53H3
VPSB59H3,VPSC53H3
VPSB86H3,VPSC53H3
VPHA46H3,VPSC54H3
VPSB62H3,VPSC54H3
VPHA46H3,VPSC56H3
VPSB56H3,VPSC70H3
VPSB58H3,VPSC70H3
VPSB76H3,VPSC70H3
VPSB80H3,VPSC70H3
VPSB86H3,VPSC70H3
VPSB88H3,VPSC70H3
VPSB89H3,VPSC70H3
VPSB90H3,VPSC70H3
NMEB05H3,VPSC70H3
NMEB08H3,VPSC70H3
NMEB09H3,VPSC70H3
VPHA46H3,VPSC70H3
VPHA46H3,VPSC71H3
VPSB58H3,VPSC71H3
VPSB67H3,VPSC71H3
VPSB75H3,VPSC71H3
VPSB76H3,VPSC71H3
VPSB77H3,VPSC71H3
VPHA46H3,VPSC73H3
VPSB70H3,VPSC73H3
VPSB74H3,VPSC73H3
VPHA46H3,VPSC75H3
VPSB59H3,VPSC75H3
VPSB71H3,VPSC75H3
VPSB86H3,VPSC75H3
VPHA46H3,VPSC76H3
VPSB56H3,VPSC76H3
VPSB58H3,VPSC76H3
VPSB67H3,VPSC76H3
VPHA46H3,VPSC77H3
VPSB56H3,VPSC77H3
VPSB67H3,VPSC77H3
VPHA46H3,VPSC80H3
VPSB56H3,VPSC80H3
VPHA46H3,VPSC95H3
VPSC56H3,VPSD56H3
VPSC56H3,VPSD63H3
VPSC85H3,VPSD63H3
WSTA01H3,WSTB05H3
WSTA03H3,WSTB05H3
WSTA02H3,WSTB05H3
WSTA01H3,WSTB11H3
WSTA03H3,WSTB11H3
WSTA02H3,WSTB11H3
WSTA01H3,WSTB12H3
WSTA03H3,WSTB12H3
WSTA02H3,WSTB12H3
WSTB05H3,WSTB12H3
WSTB11H3,WSTB12H3
WSTA01H3,WSTB13H3
WSTA03H3,WSTB13H3
WSTA02H3,WSTB13H3
WSTB05H3,WSTC02H3
WSTB11H3,WSTC02H3
AFSA03H3,WSTC10H3
IDSA02H3,WSTC10H3
IDSB01H3,WSTC10H3
IDSB02H3,WSTC10H3
WSTA01H3,WSTC10H3
WSTA03H3,WSTC10H3
WSTA01H3,WSTC12H3
WSTA03H3,WSTC12H3
WSTA02H3,WSTC12H3
WSTA01H3,WSTC14H3
WSTA03H3,WSTC14H3
WSTA02H3,WSTC14H3
WSTA01H3,WSTC16H3
WSTA03H3,WSTC16H3
WSTA02H3,WSTC16H3
WSTA01H3,WSTC22H3
WSTA02H3,WSTC22H3
WSTA03H3,WSTC22H3
WSTA01H3,WSTC23H3
WSTA03H3,WSTC23H3
WSTA02H3,WSTC23H3
WSTB05H3,WSTC23H3
WSTB11H3,WSTC23H3
WSTC02H3,WSTC23H3
WSTA03H3,WSTC26H3
WSTB11H3,WSTC26H3
WSTA01H3,WSTC28H3
WSTA03H3,WSTC28H3
WSTA01H3,WSTC30H3
WSTA03H3,WSTC30H3
WSTA02H3,WSTC30H3
WSTA01H3,WSTC31H3
WSTA03H3,WSTC31H3
WSTA02H3,WSTC31H3
WSTA01H3,WSTC40H3
WSTA03H3,WSTC40H3
WSTA01H3,WSTD01H3
WSTB05H3,WSTD01H3
WSTA03H3,WSTD01H3
WSTA02H3,WSTD01H3
WSTA01H3,WSTD03H3
WSTA03H3,WSTD03H3
WSTA02H3,WSTD03H3
WSTB11H3,WSTD03H3
WSTA03H3,WSTD08H3
WSTB11H3,WSTD08H3
WSTB22H3,WSTD08H3
WSTC26H3,WSTD08H3
WSTB11H3,WSTD09H3
WSTB05H3,WSTD10H3
WSTB11H3,WSTD11H3
